,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage
1115,248,Andrés Mateus Uribe Villa,7585,['Left Center Midfield'],2,1,0,76.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,5,0,7585,2018-07-03,Colombia,England,Round of 16
1116,381,Mikael Lustig,7586,['Right Back'],1,0,0,51.0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,3,7,0,5,1,7586,2018-07-03,Sweden,Switzerland,Round of 16
1117,383,Ludwig Augustinsson,7586,['Left Back'],0,0,0,43.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1118,384,Viktor Claesson,7586,['Right Wing'],0,0,0,62.0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,3,0,12,1,7586,2018-07-03,Sweden,Switzerland,Round of 16
1119,385,Gustav Svensson,7586,['Right Center Midfield'],0,0,0,75.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1,7586,2018-07-03,Sweden,Switzerland,Round of 16
1120,386,Victor Nilsson Lindelöf,7586,['Right Center Back'],0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1121,387,Valon Behrami,7586,['Right Center Midfield'],0,0,0,93.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,4,1,7586,2018-07-03,Sweden,Switzerland,Round of 16
1122,388,Johan Danon Djourou-Gbadjere,7586,['Right Center Back'],0,0,0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1123,389,Xherdan Shaqiri,7586,['Right Wing'],4,0,0,71.0,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1124,390,Michael Lang,7586,['Right Back'],1,0,0,82.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1125,382,Ricardo Iván Rodríguez Araya,7586,['Left Back'],3,1,0,67.0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1126,227,Juan Fernando Quintero Paniagua,7585,"['Center Attacking Midfield', 'Right Center Midfield']",3,1,0,66.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,7585,2018-07-03,Colombia,England,Round of 16
1127,226,Radamel Falcao García Zárate,7585,"['Left Center Forward', 'Right Center Forward']",4,2,1,79.0,1,0,1,0,0,0,0,3,0,2,4,0,5,0,0,0,0,1,0,0,2,1,7585,2018-07-03,Colombia,England,Round of 16
1128,391,Steven Zuber,7586,['Left Wing'],2,1,0,76.0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,2,1,7586,2018-07-03,Sweden,Switzerland,Round of 16
1129,228,Carlos Alberto Sánchez Moreno,7585,"['Right Center Midfield', 'Left Center Midfield']",0,0,0,86.0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,1,0,4,0,7585,2018-07-03,Colombia,England,Round of 16
1130,229,Santiago Arias Naranjo,7585,['Right Back'],0,0,0,79.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,10,1,7585,2018-07-03,Colombia,England,Round of 16
1131,230,Harry Maguire,7585,['Left Center Back'],3,0,0,84.0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,4,0,3,0,7585,2018-07-03,Colombia,England,Round of 16
1132,231,Bamidele Alli,7585,['Left Attacking Midfield'],1,0,0,81.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,3,0,7585,2018-07-03,Colombia,England,Round of 16
1133,232,Juan Guillermo Cuadrado Bello,7585,"['Right Center Forward', 'Right Wing']",3,1,1,83.0,3,1,6,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,5,0,7585,2018-07-03,Colombia,England,Round of 16
1134,233,Jesse Lingard,7585,['Right Attacking Midfield'],2,0,0,91.0,2,0,1,1,0,0,0,3,0,1,0,0,5,0,0,1,0,2,1,0,7,1,7585,2018-07-03,Colombia,England,Round of 16
1135,234,Yerry Fernando Mina González,7585,['Right Center Back'],1,1,1,92.0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,0,7,0,7585,2018-07-03,Colombia,England,Round of 16
1136,235,Davinson Sánchez Mina,7585,['Left Center Back'],2,0,0,81.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,9,0,7,0,7585,2018-07-03,Colombia,England,Round of 16
1137,246,Carlos Arturo Bacca Ahumada,7585,['Left Center Forward'],2,1,0,54.0,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,7585,2018-07-03,Colombia,England,Round of 16
1138,236,Jefferson Andrés Lerma Solís,7585,['Left Center Midfield'],0,0,0,82.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7585,2018-07-03,Colombia,England,Round of 16
1139,238,Jordan Brian Henderson,7585,['Center Defensive Midfield'],1,1,0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,6,7585,2018-07-03,Colombia,England,Round of 16
1140,239,Kyle Walker,7585,['Right Center Back'],0,0,0,97.0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,5,0,6,0,7585,2018-07-03,Colombia,England,Round of 16
1141,240,Ashley Young,7585,['Left Midfield'],1,1,0,64.0,2,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7585,2018-07-03,Colombia,England,Round of 16
1142,241,Kieran Trippier,7585,['Right Midfield'],2,1,1,61.0,6,0,1,2,0,0,0,2,0,1,1,0,1,0,0,0,0,6,1,0,2,2,7585,2018-07-03,Colombia,England,Round of 16
1143,242,Wílmar Enrique Barrios Terán,7585,"['Center Defensive Midfield', 'Left Wing']",0,0,0,84.0,1,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,3,5,0,0,0,7585,2018-07-03,Colombia,England,Round of 16
1144,243,Harry Kane,7585,['Left Center Forward'],4,2,2,61.0,0,0,0,1,0,1,0,1,0,2,0,0,5,2,0,0,0,2,0,0,5,0,7585,2018-07-03,Colombia,England,Round of 16
1145,244,Johan Andrés Mojica Palacio,7585,['Left Back'],1,0,0,70.0,2,0,1,1,0,0,0,0,0,1,2,1,2,0,0,0,0,3,1,0,10,1,7585,2018-07-03,Colombia,England,Round of 16
1146,245,Raheem Sterling,7585,['Right Center Forward'],3,0,0,86.0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,7585,2018-07-03,Colombia,England,Round of 16
1147,237,John Stones,7585,['Center Back'],0,0,0,87.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,0,3,2,7585,2018-07-03,Colombia,England,Round of 16
1148,247,Eric Dier,7585,['Left Attacking Midfield'],2,1,1,75.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,7585,2018-07-03,Colombia,England,Round of 16
1149,392,Albin Ekdal,7586,['Left Center Midfield'],3,0,0,86.0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,4,0,7586,2018-07-03,Sweden,Switzerland,Round of 16
1150,0,Neymar da Silva Santos Junior,8650,['Left Wing'],3,1,0,85.0,8,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1151,901,Cristhian Ricardo Stuani Curbelo,8649,['Left Center Forward'],1,0,0,23.0,0,0,0,1,0,0,0,4,0,1,1,1,4,0,0,0,0,0,0,0,0,2,8649,2018-07-06,Uruguay,France,Quarter-finals
1152,900,Rodrigo Bentancur Colmán,8649,['Center Attacking Midfield'],1,0,0,83.0,0,0,3,0,0,0,0,2,0,1,2,1,2,1,0,1,0,3,0,0,5,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1153,899,José Martín Cáceres Silva,8649,['Right Back'],2,1,0,56.00000000000001,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,2,2,0,9,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1154,898,José María Giménez de Vargas,8649,['Right Center Back'],1,1,0,61.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1155,897,Nahitan Michel Nández Acosta,8649,"['Right Center Midfield', 'Right Wing']",1,1,0,64.0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,6,1,8649,2018-07-06,Uruguay,France,Quarter-finals
1156,896,Paul Pogba,8649,['Left Center Midfield'],1,0,0,77.0,1,0,1,1,0,0,0,4,0,1,3,1,2,0,0,0,0,3,4,0,3,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1157,895,Corentin Tolisso,8649,['Left Wing'],1,0,0,84.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,6,1,8649,2018-07-06,Uruguay,France,Quarter-finals
1158,894,Lucas Hernández Pi,8649,['Left Back'],1,0,0,83.0,0,0,0,0,0,0,0,3,0,1,2,1,2,0,0,1,0,2,5,0,5,1,8649,2018-07-06,Uruguay,France,Quarter-finals
1159,893,Samuel Yves Umtiti,8649,['Left Center Back'],0,0,0,73.0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,6,0,1,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1160,891,N'Golo Kanté,8649,['Right Center Midfield'],1,0,0,87.0,0,0,1,1,0,0,0,2,0,0,2,1,1,1,0,0,0,2,2,0,4,1,8649,2018-07-06,Uruguay,France,Quarter-finals
1161,890,Antoine Griezmann,8649,"['Center Attacking Midfield', 'Left Wing']",2,1,1,73.0,1,1,3,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,4,2,8649,2018-07-06,Uruguay,France,Quarter-finals
1162,889,Kylian Mbappé Lottin,8649,['Right Wing'],1,0,0,81.0,0,0,9,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,2,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1163,888,Raphaël Varane,8649,['Right Center Back'],2,1,1,77.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,3,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1164,887,Benjamin Pavard,8649,['Right Back'],1,0,0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,4,0,3,1,8649,2018-07-06,Uruguay,France,Quarter-finals
1165,886,Diego Roberto Godín Leal,8649,['Left Center Back'],1,0,0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,3,8649,2018-07-06,Uruguay,France,Quarter-finals
1166,885,Lucas Torreira Di Pascua,8649,"['Center Defensive Midfield', 'Left Center Midfield']",0,0,0,64.0,2,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,8,2,8649,2018-07-06,Uruguay,France,Quarter-finals
1167,884,Luis Alberto Suárez Díaz,8649,"['Right Center Forward', 'Left Center Forward']",0,0,0,56.00000000000001,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,4,0,8649,2018-07-06,Uruguay,France,Quarter-finals
1168,902,Diego Sebastián Laxalt Suárez,8649,['Left Back'],0,0,0,62.0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,6,8649,2018-07-06,Uruguay,France,Quarter-finals
1169,903,Matías Vecino Falero,8649,"['Left Center Midfield', 'Right Center Midfield']",1,1,0,74.0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,5,3,8649,2018-07-06,Uruguay,France,Quarter-finals
1170,892,Olivier Giroud,8649,['Center Forward'],1,0,0,69.0,1,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,2,0,2,2,8649,2018-07-06,Uruguay,France,Quarter-finals
1171,19,Willian Borges da Silva,8650,['Right Wing'],0,0,0,75.0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1172,20,Roberto Firmino Barbosa de Oliveira,8650,['Center Forward'],2,0,0,72.0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1173,1,Fernando Luiz Roza,8650,['Center Midfield'],1,0,0,86.0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,1,0,5,4,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1174,2,Philippe Coutinho Correia,8650,['Left Midfield'],6,2,0,88.0,1,1,0,2,0,0,0,1,0,1,3,0,3,2,0,0,0,1,0,0,2,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1175,3,Marcelo Vieira da Silva Júnior,8650,['Left Back'],1,1,0,82.0,3,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,6,1,0,5,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1176,4,João Miranda de Souza Filho,8650,['Left Center Back'],0,0,0,93.0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0,1,3,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1177,6,Fágner Conserva Lemos,8650,['Right Back'],0,0,0,90.0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,1,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1178,7,Jan Vertonghen,8650,['Left Back'],0,0,0,85.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,2,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1179,8,Vincent Kompany,8650,"['Left Center Back', 'Center Back']",1,1,0,93.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1180,9,Toby Alderweireld,8650,['Right Center Back'],0,0,0,86.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,5,9,0,2,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1181,5,Thiago Emiliano da Silva,8650,['Right Center Back'],1,0,0,98.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1182,11,Romelu Lukaku Menama,8650,"['Right Wing', 'Right Center Forward']",0,0,0,69.0,0,0,1,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,1,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1183,12,Thomas Meunier,8650,['Right Back'],0,0,0,76.0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,2,4,0,3,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1184,13,Marouane Fellaini-Bakkioui,8650,['Right Center Midfield'],1,0,0,80.0,0,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,3,4,0,2,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1185,14,Axel Witsel,8650,"['Center Midfield', 'Center Defensive Midfield']",0,0,0,89.0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,6,2,0,5,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1186,15,Gabriel Fernando de Jesus,8650,"['Center Forward', 'Right Wing']",2,0,0,70.0,1,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1187,16,Eden Hazard,8650,"['Left Wing', 'Left Center Forward']",2,0,0,74.0,0,0,9,0,0,0,0,4,0,1,3,0,3,2,0,0,0,1,0,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1188,17,Kevin De Bruyne,8650,"['Secondary Striker', 'Right Center Forward', 'Left Center Midfield']",3,2,1,79.0,3,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,10,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1189,10,José Paulo Bezzera Maciel Júnior,8650,['Right Midfield'],3,1,0,88.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,3,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1190,18,Nacer Chadli,8650,['Left Center Midfield'],1,0,0,79.0,1,0,0,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,3,0,4,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals
1191,1234,Luka Modrić,8652,"['Right Defensive Midfield', 'Right Midfield']",4,1,1,82.0,2,1,5,2,0,0,0,1,0,2,1,1,2,1,0,0,0,1,0,0,8,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1192,1242,Dejan Lovren,8652,['Right Center Back'],1,1,0,84.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,10,0,6,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1193,1241,Artem Dzyuba,8652,['Center Forward'],2,1,0,71.0,2,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,2,0,3,2,8652,2018-07-07,Russia,Croatia,Quarter-finals
1194,1240,Mário Figueira Fernandes,8652,['Right Back'],2,1,1,69.0,2,0,1,1,0,0,0,2,0,1,0,0,5,1,0,0,0,5,5,0,6,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1195,1239,Aleksandr Samedov,8652,['Right Wing'],0,0,0,45.0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,4,8652,2018-07-07,Russia,Croatia,Quarter-finals
1196,1235,Domagoj Vida,8652,"['Left Center Back', 'Right Back']",2,2,2,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1197,1237,Daler Kuzyaev,8652,['Right Center Midfield'],2,2,1,76.0,0,0,1,1,0,0,0,2,0,0,1,0,3,1,0,0,0,1,3,0,6,4,8652,2018-07-07,Russia,Croatia,Quarter-finals
1198,1236,Ivan Strinić,8652,['Left Back'],0,0,0,86.0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,2,0,2,2,8652,2018-07-07,Russia,Croatia,Quarter-finals
1199,1243,Šime Vrsaljko,8652,['Right Back'],1,0,0,76.0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,0,4,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1200,1238,Aleksandr Golovin,8652,['Center Attacking Midfield'],0,0,0,56.99999999999999,0,0,0,0,0,0,0,3,0,0,1,0,3,2,0,0,0,2,1,0,4,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1201,1244,Roman Zobnin,8652,['Left Center Midfield'],1,1,0,63.0,0,0,0,2,0,0,0,3,0,0,0,0,4,3,0,0,0,2,0,0,7,3,8652,2018-07-07,Russia,Croatia,Quarter-finals
1202,1254,Fyodor Smolov,8652,['Left Wing'],2,2,0,71.0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1203,1246,Sergei Ignashevich,8652,['Left Center Back'],2,1,1,77.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,2,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1204,1247,Ilya Kutepov,8652,['Right Center Back'],1,0,0,70.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,7,0,2,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1205,1248,Ivan Perišić,8652,['Left Wing'],3,0,0,75.0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1206,1249,Andrej Kramarić,8652,['Center Attacking Midfield'],3,2,1,76.0,1,0,1,0,0,0,0,1,0,0,2,0,3,1,0,0,0,0,1,0,6,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1207,1250,Ante Rebić,8652,"['Right Wing', 'Center Forward']",3,0,0,38.0,0,0,4,0,0,0,0,2,0,2,0,0,3,1,0,0,0,3,0,0,1,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1208,1251,Denis Cheryshev,8652,['Left Wing'],3,1,1,42.0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,3,1,0,1,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1209,1252,Aleksandr Erokhin,8652,['Right Wing'],2,0,0,40.0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,2,0,1,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1210,1253,Marcelo Brozović,8652,"['Left Wing', 'Left Midfield']",1,1,1,85.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1211,1255,Josip Pivarić,8652,['Left Back'],0,0,0,76.0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,1,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1212,1149,Victor Nilsson Lindelöf,8651,['Right Center Back'],0,0,0,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,1,8651,2018-07-07,Sweden,England,Quarter-finals
1213,1245,Fedor Kudryashov,8652,['Left Back'],0,0,0,69.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,0,4,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1214,1232,Mario Mandžukić,8652,"['Center Forward', 'Left Wing']",2,0,0,63.0,1,1,0,0,0,0,0,0,0,2,2,1,3,2,0,0,0,0,1,0,4,1,8652,2018-07-07,Russia,Croatia,Quarter-finals
1215,1150,Emil Peter Forsberg,8651,['Left Wing'],1,0,0,76.0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,1,8651,2018-07-07,Sweden,England,Quarter-finals
1216,1135,Kieran Trippier,8651,"['Right Midfield', 'Right Back']",0,0,0,64.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,8651,2018-07-07,Sweden,England,Quarter-finals
1217,1133,Kyle Walker,8651,['Right Center Back'],0,0,0,77.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,0,8651,2018-07-07,Sweden,England,Quarter-finals
1218,1134,Andreas Granqvist,8651,['Left Center Back'],0,0,0,83.0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,14,0,3,1,8651,2018-07-07,Sweden,England,Quarter-finals
1219,1136,Harry Maguire,8651,['Left Center Back'],2,1,1,77.0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,3,1,8651,2018-07-07,Sweden,England,Quarter-finals
1220,1137,John Stones,8651,['Center Back'],0,0,0,86.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8651,2018-07-07,Sweden,England,Quarter-finals
1221,1138,Harry Kane,8651,['Left Center Forward'],1,0,0,76.0,0,0,2,0,0,0,0,1,0,1,3,0,1,1,0,0,0,1,0,0,3,0,8651,2018-07-07,Sweden,England,Quarter-finals
1222,1139,Ludwig Augustinsson,8651,['Left Back'],1,0,0,69.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,5,0,2,0,8651,2018-07-07,Sweden,England,Quarter-finals
1223,1140,Jesse Lingard,8651,['Right Attacking Midfield'],3,0,0,92.0,1,1,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,1,8651,2018-07-07,Sweden,England,Quarter-finals
1224,1141,Ashley Young,8651,"['Left Midfield', 'Left Back']",0,0,0,84.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,8651,2018-07-07,Sweden,England,Quarter-finals
1225,1142,Bamidele Alli,8651,['Left Attacking Midfield'],3,1,1,67.0,1,0,0,2,0,0,0,2,0,0,1,0,2,1,0,0,0,3,0,0,6,3,8651,2018-07-07,Sweden,England,Quarter-finals
1226,1143,Albin Ekdal,8651,['Left Center Midfield'],0,0,0,69.0,0,0,1,1,0,0,0,1,0,0,1,1,3,2,0,0,0,2,6,0,6,4,8651,2018-07-07,Sweden,England,Quarter-finals
1227,1144,Jordan Brian Henderson,8651,['Center Defensive Midfield'],1,0,0,75.0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,3,0,0,6,2,8651,2018-07-07,Sweden,England,Quarter-finals
1228,1145,Sebastian Larsson,8651,['Right Center Midfield'],0,0,0,79.0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,0,1,3,8651,2018-07-07,Sweden,England,Quarter-finals
1229,1146,Marcus Berg,8651,['Right Center Forward'],2,2,0,61.0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,1,0,8651,2018-07-07,Sweden,England,Quarter-finals
1230,1147,Ola Toivonen,8651,['Left Center Forward'],1,0,0,61.0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,8651,2018-07-07,Sweden,England,Quarter-finals
1231,1148,Raheem Sterling,8651,['Right Center Forward'],2,0,0,74.0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1,0,8651,2018-07-07,Sweden,England,Quarter-finals
1232,1132,Emil Krafth,8651,['Right Back'],0,0,0,63.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,1,0,8651,2018-07-07,Sweden,England,Quarter-finals
1233,1131,Viktor Claesson,8651,['Right Wing'],3,1,0,77.0,0,0,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,6,1,8651,2018-07-07,Sweden,England,Quarter-finals
1234,1233,Ivan Rakitić,8652,"['Left Defensive Midfield', 'Center Midfield']",2,1,1,86.0,1,0,2,0,0,0,0,1,0,1,2,1,2,0,0,0,0,2,0,0,7,0,8652,2018-07-07,Russia,Croatia,Quarter-finals
1235,1191,Raphaël Varane,8655,['Right Center Back'],0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,0,8655,2018-07-10,France,Belgium,Semi-finals
1236,1190,Antoine Griezmann,8655,"['Center Attacking Midfield', 'Left Center Forward']",5,1,0,87.0,3,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,8655,2018-07-10,France,Belgium,Semi-finals
1237,1192,Benjamin Pavard,8655,['Right Back'],1,1,0,87.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,3,1,8655,2018-07-10,France,Belgium,Semi-finals
1238,1193,Kylian Mbappé Lottin,8655,"['Right Wing', 'Right Center Forward']",0,0,0,70.0,5,0,4,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,8655,2018-07-10,France,Belgium,Semi-finals
