,Unnamed: 0,index,player,matchNum,positions,shots,shotsOnTarget,goals,passCompletion,keyPasses,assists,successfulDribbles,tackles,interceptions,penaltiesWon,ownGoal,foulCommitted,penaltyConceded,poorShots,dispossessed,dispossessedOwnHalf,miscontrol,miscontrolOwnHalf,errors,yellowCard,redCard,blocks,clearances,headedClearance,recoveries,dribbledPast,match_id,match_date,home_team,away_team,competition_stage,fotmobRating,is_attacker,is_midfielder,is_defender
1083,1083,840,Edson Omar Álvarez Velázquez,7583,"['Right Back', 'Center Defensive Midfield']",0,0,0,84.0,0,0,1,1,0,0,0,2,0,0,3,0,0,0,0,1,0,1,2,0,2,1,7583,2018-07-02,Brazil,Mexico,Round of 16,6.2,0,1,1
1084,1084,830,Philippe Coutinho Correia,7583,"['Left Wing', 'Center Attacking Midfield']",5,1,0,87.0,1,0,3,0,0,0,0,2,0,2,3,1,2,0,0,0,0,0,0,0,3,6,7583,2018-07-02,Brazil,Mexico,Round of 16,7.4,1,0,0
1085,1085,842,Gabriel Fernando de Jesus,7583,"['Left Center Forward', 'Left Wing']",3,1,0,71.0,0,0,4,2,0,0,0,2,0,0,1,0,1,0,0,0,0,1,2,0,2,2,7583,2018-07-02,Brazil,Mexico,Round of 16,7.6,1,0,0
1086,1086,38,Genki Haraguchi,7584,['Right Wing'],2,1,1,88.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,2,0,5,3,7584,2018-07-02,Belgium,Japan,Round of 16,7.9,1,0,0
1087,1087,37,Eden Hazard,7584,['Left Attacking Midfield'],4,1,0,79.0,4,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,1,7584,2018-07-02,Belgium,Japan,Round of 16,8.8,0,0,0
1088,1088,36,Thomas Meunier,7584,['Right Wing Back'],2,0,0,85.0,4,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5,2,7584,2018-07-02,Belgium,Japan,Round of 16,8.3,0,0,0
1089,1089,35,Shinji Kagawa,7584,['Center Attacking Midfield'],1,0,0,88.0,2,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,7,1,7584,2018-07-02,Belgium,Japan,Round of 16,7.9,0,0,0
1090,1090,34,Kevin De Bruyne,7584,['Right Center Midfield'],2,0,0,83.0,5,0,3,2,0,0,0,2,0,0,2,1,1,1,0,0,0,4,1,0,3,1,7584,2018-07-02,Belgium,Japan,Round of 16,7.5,0,1,0
1091,1091,33,Maya Yoshida,7584,['Right Center Back'],0,0,0,78.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,0,3,0,7584,2018-07-02,Belgium,Japan,Round of 16,6.5,0,0,1
1092,1092,32,Yannick Ferreira Carrasco,7584,['Left Wing Back'],1,0,0,74.0,0,0,4,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,3,1,7584,2018-07-02,Belgium,Japan,Round of 16,6.4,0,0,0
1093,1093,841,Hirving Rodrigo Lozano Bahena,7583,"['Right Wing', 'Left Wing']",4,0,0,67.0,1,0,6,1,0,0,0,2,0,1,4,1,1,1,0,0,0,6,0,0,4,0,7583,2018-07-02,Brazil,Mexico,Round of 16,6.6,1,0,0
1094,1094,30,Yuto Nagatomo,7584,['Left Back'],2,0,0,84.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,3,0,7584,2018-07-02,Belgium,Japan,Round of 16,5.6,0,0,1
1095,1095,29,Makoto Hasebe,7584,['Right Defensive Midfield'],0,0,0,88.0,0,0,1,1,0,0,0,2,0,0,1,0,1,1,0,0,0,3,3,0,2,4,7584,2018-07-02,Belgium,Japan,Round of 16,5.5,0,1,0
1096,1096,28,Yūya Ōsako,7584,['Center Forward'],0,0,0,71.0,0,0,1,1,0,0,0,2,0,0,2,0,2,1,0,0,0,1,0,0,3,1,7584,2018-07-02,Belgium,Japan,Round of 16,6.3,1,0,0
1097,1097,27,Gaku Shibasaki,7584,['Left Defensive Midfield'],1,0,0,80.0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,2,0,3,3,7584,2018-07-02,Belgium,Japan,Round of 16,7.0,0,1,0
1098,1098,26,Hiroki Sakai,7584,['Right Back'],0,0,0,72.0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,1,7584,2018-07-02,Belgium,Japan,Round of 16,6.2,0,0,1
1099,1099,25,Toby Alderweireld,7584,['Right Center Back'],0,0,0,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,7584,2018-07-02,Belgium,Japan,Round of 16,6.0,0,0,1
1100,1100,24,Vincent Kompany,7584,['Center Back'],5,0,0,92.0,0,0,0,1,0,0,0,4,0,5,0,0,0,0,0,0,0,1,5,0,3,1,7584,2018-07-02,Belgium,Japan,Round of 16,6.3,0,0,0
1101,1101,23,Jan Vertonghen,7584,['Left Center Back'],2,2,1,79.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,7584,2018-07-02,Belgium,Japan,Round of 16,8.0,0,0,1
1102,1102,22,Axel Witsel,7584,['Left Center Midfield'],2,0,0,94.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,3,2,7584,2018-07-02,Belgium,Japan,Round of 16,7.4,0,1,0
1103,1103,39,Dries Mertens,7584,['Right Attacking Midfield'],0,0,0,77.0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7584,2018-07-02,Belgium,Japan,Round of 16,7.4,0,0,0
1104,1104,40,Takashi Inui,7584,['Left Wing'],3,2,1,73.0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,1,0,2,2,7584,2018-07-02,Belgium,Japan,Round of 16,7.7,1,0,0
1105,1105,31,Gen Shōji,7584,['Left Center Back'],1,0,0,85.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,6,2,7584,2018-07-02,Belgium,Japan,Round of 16,5.7,0,0,1
1106,1106,843,Miguel Arturo Layún Prado,7583,['Right Back'],1,0,0,70.0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,6,4,7583,2018-07-02,Brazil,Mexico,Round of 16,6.1,0,0,1
1107,1107,373,Emil Peter Forsberg,7586,['Left Midfield'],3,1,1,79.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,8.1,0,1,0
1108,1108,374,Andreas Granqvist,7586,['Left Center Back'],0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,1,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.2,0,0,1
1109,1109,375,Blerim Džemaili,7586,['Center Attacking Midfield'],1,0,0,94.0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,0,1,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,5.8,0,0,0
1110,1110,376,Josip Drmic,7586,"['Center Forward', 'Right Center Forward']",1,0,0,73.0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.0,1,0,0
1111,1111,377,Granit Xhaka,7586,['Left Center Midfield'],2,0,0,87.0,1,0,0,0,0,0,0,3,0,1,1,1,2,1,0,1,0,1,1,0,12,2,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.0,0,1,0
1112,1112,378,Manuel Obafemi Akanji,7586,['Left Center Back'],0,0,0,87.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,3,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.9,0,0,1
1113,1113,379,Ola Toivonen,7586,['Left Center Forward'],2,1,0,62.0,1,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,3,2,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.5,1,0,0
1114,1114,380,Marcus Berg,7586,['Right Center Forward'],3,1,0,64.0,0,0,0,1,0,0,0,8,0,1,0,0,4,1,0,0,0,3,0,0,2,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.2,1,0,0
1115,1115,248,Andrés Mateus Uribe Villa,7585,['Left Center Midfield'],2,1,0,76.0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,5,0,7585,2018-07-03,Colombia,England,Round of 16,6.5,0,1,0
1116,1116,381,Mikael Lustig,7586,['Right Back'],1,0,0,51.0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,3,7,0,5,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.0,0,0,1
1117,1117,383,Ludwig Augustinsson,7586,['Left Back'],0,0,0,43.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.1,0,0,1
1118,1118,384,Viktor Claesson,7586,['Right Wing'],0,0,0,62.0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,3,0,12,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,8.0,1,0,0
1119,1119,385,Gustav Svensson,7586,['Right Center Midfield'],0,0,0,75.0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.1,0,1,0
1120,1120,386,Victor Nilsson Lindelöf,7586,['Right Center Back'],0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.0,0,0,1
1121,1121,387,Valon Behrami,7586,['Right Center Midfield'],0,0,0,93.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,4,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.9,0,1,0
1122,1122,388,Johan Danon Djourou-Gbadjere,7586,['Right Center Back'],0,0,0,92.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.8,0,0,1
1123,1123,389,Xherdan Shaqiri,7586,['Right Wing'],4,0,0,71.0,4,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.7,1,0,0
1124,1124,390,Michael Lang,7586,['Right Back'],1,0,0,82.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,2,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,5.3,0,0,1
1125,1125,382,Ricardo Iván Rodríguez Araya,7586,['Left Back'],3,1,0,67.0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,6,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.5,0,0,1
1126,1126,227,Juan Fernando Quintero Paniagua,7585,"['Center Attacking Midfield', 'Right Center Midfield']",3,1,0,66.0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,7585,2018-07-03,Colombia,England,Round of 16,6.8,0,1,0
1127,1127,226,Radamel Falcao García Zárate,7585,"['Left Center Forward', 'Right Center Forward']",4,2,1,79.0,1,0,1,0,0,0,0,3,0,2,4,0,5,0,0,0,0,1,0,0,2,1,7585,2018-07-03,Colombia,England,Round of 16,5.7,1,0,0
1128,1128,391,Steven Zuber,7586,['Left Wing'],2,1,0,76.0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,2,1,7586,2018-07-03,Sweden,Switzerland,Round of 16,6.5,1,0,0
1129,1129,228,Carlos Alberto Sánchez Moreno,7585,"['Right Center Midfield', 'Left Center Midfield']",0,0,0,86.0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,0,0,1,0,4,0,7585,2018-07-03,Colombia,England,Round of 16,6.2,0,1,0
1130,1130,229,Santiago Arias Naranjo,7585,['Right Back'],0,0,0,79.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,10,1,7585,2018-07-03,Colombia,England,Round of 16,7.2,0,0,1
1131,1131,230,Harry Maguire,7585,['Left Center Back'],3,0,0,84.0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,4,0,3,0,7585,2018-07-03,Colombia,England,Round of 16,7.6,0,0,1
1132,1132,231,Bamidele Alli,7585,['Left Attacking Midfield'],1,0,0,81.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,0,3,0,7585,2018-07-03,Colombia,England,Round of 16,6.7,0,0,0
1133,1133,232,Juan Guillermo Cuadrado Bello,7585,"['Right Center Forward', 'Right Wing']",3,1,1,83.0,3,1,6,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,5,0,7585,2018-07-03,Colombia,England,Round of 16,8.1,1,0,0
1134,1134,233,Jesse Lingard,7585,['Right Attacking Midfield'],2,0,0,91.0,2,0,1,1,0,0,0,3,0,1,0,0,5,0,0,1,0,2,1,0,7,1,7585,2018-07-03,Colombia,England,Round of 16,6.9,0,0,0
1135,1135,234,Yerry Fernando Mina González,7585,['Right Center Back'],1,1,1,92.0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,0,7,0,7585,2018-07-03,Colombia,England,Round of 16,8.3,0,0,1
1136,1136,235,Davinson Sánchez Mina,7585,['Left Center Back'],2,0,0,81.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,9,0,7,0,7585,2018-07-03,Colombia,England,Round of 16,7.4,0,0,1
1137,1137,246,Carlos Arturo Bacca Ahumada,7585,['Left Center Forward'],2,1,0,54.0,2,0,1,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,7585,2018-07-03,Colombia,England,Round of 16,6.5,1,0,0
1138,1138,236,Jefferson Andrés Lerma Solís,7585,['Left Center Midfield'],0,0,0,82.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,7585,2018-07-03,Colombia,England,Round of 16,6.2,0,1,0
1139,1139,238,Jordan Brian Henderson,7585,['Center Defensive Midfield'],1,1,0,70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,6,7585,2018-07-03,Colombia,England,Round of 16,6.8,0,1,0
1140,1140,239,Kyle Walker,7585,['Right Center Back'],0,0,0,97.0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,5,0,6,0,7585,2018-07-03,Colombia,England,Round of 16,6.6,0,0,1
1141,1141,240,Ashley Young,7585,['Left Midfield'],1,1,0,64.0,2,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,7585,2018-07-03,Colombia,England,Round of 16,6.6,0,1,0
1142,1142,241,Kieran Trippier,7585,['Right Midfield'],2,1,1,61.0,6,0,1,2,0,0,0,2,0,1,1,0,1,0,0,0,0,6,1,0,2,2,7585,2018-07-03,Colombia,England,Round of 16,8.3,0,1,0
1143,1143,242,Wílmar Enrique Barrios Terán,7585,"['Center Defensive Midfield', 'Left Wing']",0,0,0,84.0,1,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,0,3,5,0,0,0,7585,2018-07-03,Colombia,England,Round of 16,7.0,1,1,0
1144,1144,243,Harry Kane,7585,['Left Center Forward'],4,2,2,61.0,0,0,0,1,0,1,0,1,0,2,0,0,5,2,0,0,0,2,0,0,5,0,7585,2018-07-03,Colombia,England,Round of 16,8.9,1,0,0
1145,1145,244,Johan Andrés Mojica Palacio,7585,['Left Back'],1,0,0,70.0,2,0,1,1,0,0,0,0,0,1,2,1,2,0,0,0,0,3,1,0,10,1,7585,2018-07-03,Colombia,England,Round of 16,7.3,0,0,1
1146,1146,245,Raheem Sterling,7585,['Right Center Forward'],3,0,0,86.0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,7585,2018-07-03,Colombia,England,Round of 16,6.3,1,0,0
1147,1147,237,John Stones,7585,['Center Back'],0,0,0,87.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,8,0,3,2,7585,2018-07-03,Colombia,England,Round of 16,7.9,0,0,0
1148,1148,247,Eric Dier,7585,['Left Attacking Midfield'],2,1,1,75.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,7585,2018-07-03,Colombia,England,Round of 16,6.3,0,0,0
1149,1149,392,Albin Ekdal,7586,['Left Center Midfield'],3,0,0,86.0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,0,4,0,0,4,0,7586,2018-07-03,Sweden,Switzerland,Round of 16,7.4,0,1,0
1150,1150,0,Neymar da Silva Santos Junior,8650,['Left Wing'],3,1,0,85.0,8,0,5,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.2,1,0,0
1151,1151,901,Cristhian Ricardo Stuani Curbelo,8649,['Left Center Forward'],1,0,0,23.0,0,0,0,1,0,0,0,4,0,1,1,1,4,0,0,0,0,0,0,0,0,2,8649,2018-07-06,Uruguay,France,Quarter-finals,6.1,1,0,0
1152,1152,900,Rodrigo Bentancur Colmán,8649,['Center Attacking Midfield'],1,0,0,83.0,0,0,3,0,0,0,0,2,0,1,2,1,2,1,0,1,0,3,0,0,5,0,8649,2018-07-06,Uruguay,France,Quarter-finals,6.2,0,0,0
1153,1153,899,José Martín Cáceres Silva,8649,['Right Back'],2,1,0,56.00000000000001,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,2,2,0,9,0,8649,2018-07-06,Uruguay,France,Quarter-finals,6.2,0,0,1
1154,1154,898,José María Giménez de Vargas,8649,['Right Center Back'],1,1,0,61.0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,8649,2018-07-06,Uruguay,France,Quarter-finals,6.1,0,0,1
1155,1155,897,Nahitan Michel Nández Acosta,8649,"['Right Center Midfield', 'Right Wing']",1,1,0,64.0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,0,6,1,8649,2018-07-06,Uruguay,France,Quarter-finals,6.7,1,1,0
1156,1156,896,Paul Pogba,8649,['Left Center Midfield'],1,0,0,77.0,1,0,1,1,0,0,0,4,0,1,3,1,2,0,0,0,0,3,4,0,3,0,8649,2018-07-06,Uruguay,France,Quarter-finals,7.8,0,1,0
1157,1157,895,Corentin Tolisso,8649,['Left Wing'],1,0,0,84.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,6,1,8649,2018-07-06,Uruguay,France,Quarter-finals,8.0,1,0,0
1158,1158,894,Lucas Hernández Pi,8649,['Left Back'],1,0,0,83.0,0,0,0,0,0,0,0,3,0,1,2,1,2,0,0,1,0,2,5,0,5,1,8649,2018-07-06,Uruguay,France,Quarter-finals,7.4,0,0,1
1159,1159,893,Samuel Yves Umtiti,8649,['Left Center Back'],0,0,0,73.0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,6,0,1,0,8649,2018-07-06,Uruguay,France,Quarter-finals,7.2,0,0,1
1160,1160,891,N'Golo Kanté,8649,['Right Center Midfield'],1,0,0,87.0,0,0,1,1,0,0,0,2,0,0,2,1,1,1,0,0,0,2,2,0,4,1,8649,2018-07-06,Uruguay,France,Quarter-finals,7.1,0,1,0
1161,1161,890,Antoine Griezmann,8649,"['Center Attacking Midfield', 'Left Wing']",2,1,1,73.0,1,1,3,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,4,2,8649,2018-07-06,Uruguay,France,Quarter-finals,9.1,1,0,0
1162,1162,889,Kylian Mbappé Lottin,8649,['Right Wing'],1,0,0,81.0,0,0,9,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,2,0,8649,2018-07-06,Uruguay,France,Quarter-finals,7.7,1,0,0
1163,1163,888,Raphaël Varane,8649,['Right Center Back'],2,1,1,77.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,3,0,8649,2018-07-06,Uruguay,France,Quarter-finals,8.4,0,0,1
1164,1164,887,Benjamin Pavard,8649,['Right Back'],1,0,0,86.0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,4,0,3,1,8649,2018-07-06,Uruguay,France,Quarter-finals,7.8,0,0,1
1165,1165,886,Diego Roberto Godín Leal,8649,['Left Center Back'],1,0,0,71.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,4,3,8649,2018-07-06,Uruguay,France,Quarter-finals,6.6,0,0,1
1166,1166,885,Lucas Torreira Di Pascua,8649,"['Center Defensive Midfield', 'Left Center Midfield']",0,0,0,64.0,2,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,8,2,8649,2018-07-06,Uruguay,France,Quarter-finals,6.9,0,1,0
1167,1167,884,Luis Alberto Suárez Díaz,8649,"['Right Center Forward', 'Left Center Forward']",0,0,0,56.00000000000001,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,4,0,8649,2018-07-06,Uruguay,France,Quarter-finals,6.5,1,0,0
1168,1168,902,Diego Sebastián Laxalt Suárez,8649,['Left Back'],0,0,0,62.0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,2,0,0,6,8649,2018-07-06,Uruguay,France,Quarter-finals,5.8,0,0,1
1169,1169,903,Matías Vecino Falero,8649,"['Left Center Midfield', 'Right Center Midfield']",1,1,0,74.0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,5,3,8649,2018-07-06,Uruguay,France,Quarter-finals,5.9,0,1,0
1170,1170,892,Olivier Giroud,8649,['Center Forward'],1,0,0,69.0,1,0,1,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,2,0,2,2,8649,2018-07-06,Uruguay,France,Quarter-finals,7.1,1,0,0
1171,1171,19,Willian Borges da Silva,8650,['Right Wing'],0,0,0,75.0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,5.8,1,0,0
1172,1172,20,Roberto Firmino Barbosa de Oliveira,8650,['Center Forward'],2,0,0,72.0,1,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,0,0,1,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.6,1,0,0
1173,1173,1,Fernando Luiz Roza,8650,['Center Midfield'],1,0,0,86.0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,1,0,5,4,8650,2018-07-06,Brazil,Belgium,Quarter-finals,5.9,0,0,0
1174,1174,2,Philippe Coutinho Correia,8650,['Left Midfield'],6,2,0,88.0,1,1,0,2,0,0,0,1,0,1,3,0,3,2,0,0,0,1,0,0,2,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.8,0,1,0
1175,1175,3,Marcelo Vieira da Silva Júnior,8650,['Left Back'],1,1,0,82.0,3,0,0,1,0,0,0,2,0,0,1,1,1,0,0,0,0,6,1,0,5,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.7,0,0,1
1176,1176,4,João Miranda de Souza Filho,8650,['Left Center Back'],0,0,0,93.0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,2,0,1,3,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.7,0,0,1
1177,1177,6,Fágner Conserva Lemos,8650,['Right Back'],0,0,0,90.0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,1,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals,5.9,0,0,1
1178,1178,7,Jan Vertonghen,8650,['Left Back'],0,0,0,85.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,2,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.8,0,0,1
1179,1179,8,Vincent Kompany,8650,"['Left Center Back', 'Center Back']",1,1,0,93.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.3,0,0,1
1180,1180,9,Toby Alderweireld,8650,['Right Center Back'],0,0,0,86.0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,5,9,0,2,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.6,0,0,1
1181,1181,5,Thiago Emiliano da Silva,8650,['Right Center Back'],1,0,0,98.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.6,0,0,1
1182,1182,11,Romelu Lukaku Menama,8650,"['Right Wing', 'Right Center Forward']",0,0,0,69.0,0,0,1,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,1,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.3,1,0,0
1183,1183,12,Thomas Meunier,8650,['Right Back'],0,0,0,76.0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1,0,2,4,0,3,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.0,0,0,1
1184,1184,13,Marouane Fellaini-Bakkioui,8650,['Right Center Midfield'],1,0,0,80.0,0,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,3,4,0,2,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.4,0,1,0
1185,1185,14,Axel Witsel,8650,"['Center Midfield', 'Center Defensive Midfield']",0,0,0,89.0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,6,2,0,5,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals,7.5,0,1,0
1186,1186,15,Gabriel Fernando de Jesus,8650,"['Center Forward', 'Right Wing']",2,0,0,70.0,1,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,2,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.2,1,0,0
1187,1187,16,Eden Hazard,8650,"['Left Wing', 'Left Center Forward']",2,0,0,74.0,0,0,9,0,0,0,0,4,0,1,3,0,3,2,0,0,0,1,0,0,6,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,8.0,1,0,0
1188,1188,17,Kevin De Bruyne,8650,"['Secondary Striker', 'Right Center Forward', 'Left Center Midfield']",3,2,1,79.0,3,0,2,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,10,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,8.6,1,1,0
1189,1189,10,José Paulo Bezzera Maciel Júnior,8650,['Right Midfield'],3,1,0,88.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,3,1,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.6,0,1,0
1190,1190,18,Nacer Chadli,8650,['Left Center Midfield'],1,0,0,79.0,1,0,0,1,0,0,0,0,0,1,2,1,2,2,0,0,0,0,3,0,4,0,8650,2018-07-06,Brazil,Belgium,Quarter-finals,6.7,0,1,0
1191,1191,1234,Luka Modrić,8652,"['Right Defensive Midfield', 'Right Midfield']",4,1,1,82.0,2,1,5,2,0,0,0,1,0,2,1,1,2,1,0,0,0,1,0,0,8,1,8652,2018-07-07,Russia,Croatia,Quarter-finals,8.3,0,1,0
1192,1192,1242,Dejan Lovren,8652,['Right Center Back'],1,1,0,84.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,10,0,6,0,8652,2018-07-07,Russia,Croatia,Quarter-finals,7.3,0,0,1
